model,H,strategy,tau,phase,use_non_overlapping,regime,n_obs,mean_log_ret,std_log_ret,sharpe_ann,max_drawdown,hit_rate
Ridge,20,model,0.0005,18,TRUE,low,11,0.000828709,0.015610429,0.188439765,-0.042172698,0.545454545
Ridge,20,model,0.0005,18,TRUE,mid,19,-0.001874791,0.015172006,-0.438626676,-0.059076027,0.315789474
Ridge,20,model,0.0005,19,TRUE,high,19,0.009276994,0.01956899,1.682767612,-0.06965751,0.736842105
Ridge,20,model,0.0005,19,TRUE,low,12,0.001654139,0.015363599,0.382176824,-0.044948671,0.416666667
Ridge,20,model,0.0005,19,TRUE,mid,19,-0.00582821,0.018818133,-1.09937013,-0.101268207,0.315789474
Ridge,20,model,0.001,0,TRUE,high,20,0.007384039,0.019642572,1.334384264,-0.067740492,0.65
Ridge,20,model,0.001,0,TRUE,low,12,0.001463053,0.016885182,0.307566961,-0.05156435,0.5
Ridge,20,model,0.001,0,TRUE,mid,19,-0.006053246,0.017689875,-1.214643433,-0.107064498,0.263157895
Ridge,20,model,0.001,1,TRUE,high,21,0.012148754,0.01289702,3.343702553,-0.015730545,0.761904762
Ridge,20,model,0.001,1,TRUE,low,12,0.000259079,0.017339026,0.053038776,-0.058701816,0.416666667
Ridge,20,model,0.001,1,TRUE,mid,18,-0.009937987,0.016393414,-2.151861211,-0.163452326,0.277777778
Ridge,20,model,0.001,2,TRUE,high,22,0.008412867,0.019508412,1.530760872,-0.048495734,0.727272727
Ridge,20,model,0.001,2,TRUE,low,12,0.000558161,0.016723354,0.118473533,-0.047170307,0.5
Ridge,20,model,0.001,2,TRUE,mid,17,-0.010723063,0.015607813,-2.438720808,-0.170619116,0.235294118
Ridge,20,model,0.001,3,TRUE,high,22,0.01188382,0.024930639,1.692029521,-0.04834679,0.772727273
Ridge,20,model,0.001,3,TRUE,low,12,-0.000528395,0.017567993,-0.10676332,-0.057456472,0.5
Ridge,20,model,0.001,3,TRUE,mid,17,-0.0063212,0.013356169,-1.679975151,-0.113708817,0.294117647
Ridge,20,model,0.001,4,TRUE,high,22,0.010510623,0.020354549,1.832956961,-0.023891527,0.590909091
Ridge,20,model,0.001,4,TRUE,low,11,-0.001529101,0.017507252,-0.310029771,-0.06485064,0.454545455
Ridge,20,model,0.001,4,TRUE,mid,18,-0.005794233,0.013118847,-1.567781593,-0.111082783,0.333333333
Ridge,20,model,0.001,5,TRUE,high,22,0.010355106,0.021774086,1.688106681,-0.069383065,0.772727273
Ridge,20,model,0.001,5,TRUE,low,11,0.000729026,0.016882624,0.153281096,-0.056112838,0.545454545
Ridge,20,model,0.001,5,TRUE,mid,18,-0.003400862,0.013027983,-0.926610291,-0.075386656,0.388888889
Ridge,20,model,0.001,6,TRUE,high,22,0.010268176,0.020593344,1.769912174,-0.067479244,0.636363636
Ridge,20,model,0.001,6,TRUE,low,11,0.001952779,0.016246271,0.426662678,-0.049308237,0.545454545
Ridge,20,model,0.001,6,TRUE,mid,18,-0.007967971,0.016764798,-1.687076174,-0.137237903,0.333333333
Ridge,20,model,0.001,7,TRUE,high,20,0.005243934,0.023439752,0.794126168,-0.072537946,0.55
Ridge,20,model,0.001,7,TRUE,low,11,0.001791426,0.015197102,0.418430454,-0.047998663,0.545454545
Ridge,20,model,0.001,7,TRUE,mid,20,-0.004323473,0.016198634,-0.947413518,-0.106219517,0.35
Ridge,20,model,0.001,8,TRUE,high,18,0.008886257,0.023138029,1.363257088,-0.06755073,0.666666667
Ridge,20,model,0.001,8,TRUE,low,11,0.001667439,0.015579308,0.379915465,-0.044720062,0.454545455
Ridge,20,model,0.001,8,TRUE,mid,22,-0.004689464,0.017193401,-0.968158955,-0.102584862,0.363636364
Ridge,20,model,0.001,9,TRUE,high,18,0.006693449,0.024451383,0.971699174,-0.075015444,0.555555556
Ridge,20,model,0.001,9,TRUE,low,10,0.00134969,0.016128692,0.297043656,-0.04611772,0.5
Ridge,20,model,0.001,9,TRUE,mid,23,-0.003355648,0.018515985,-0.643301977,-0.094019082,0.347826087
Ridge,20,model,0.001,10,TRUE,high,16,0.005942493,0.022543765,0.935680415,-0.061674402,0.5
Ridge,20,model,0.001,10,TRUE,low,11,0.001753727,0.015439119,0.403203842,-0.042228825,0.454545455
Ridge,20,model,0.001,10,TRUE,mid,24,-0.000946989,0.023510538,-0.142977443,-0.083514813,0.416666667
Ridge,20,model,0.001,11,TRUE,high,18,0.007225429,0.022604297,1.134639591,-0.072683492,0.666666667
Ridge,20,model,0.001,11,TRUE,low,10,0.005557607,0.014677456,1.344071401,-0.021254087,0.7
Ridge,20,model,0.001,11,TRUE,mid,23,-0.003530162,0.020516727,-0.610761705,-0.113728405,0.391304348
Ridge,20,model,0.001,12,TRUE,high,18,0.006336858,0.024162502,0.93093073,-0.081518853,0.722222222
Ridge,20,model,0.001,12,TRUE,low,9,0.00026337,0.013992332,0.066813129,-0.036699968,0.444444444
Ridge,20,model,0.001,12,TRUE,mid,24,0.000337976,0.017178208,0.069838172,-0.05649844,0.458333333
Ridge,20,model,0.001,13,TRUE,high,17,0.00421168,0.02670182,0.559886266,-0.074197507,0.647058824
Ridge,20,model,0.001,13,TRUE,low,9,0.0012321,0.015113351,0.289381211,-0.029663224,0.555555556
Ridge,20,model,0.001,13,TRUE,mid,25,0.002778415,0.017504718,0.563413501,-0.051486054,0.56
Ridge,20,model,0.001,14,TRUE,high,17,0.0067691,0.025911626,0.92730271,-0.075006626,0.647058824
Ridge,20,model,0.001,14,TRUE,low,11,0.002238231,0.011355945,0.699627479,-0.02543238,0.545454545
Ridge,20,model,0.001,14,TRUE,mid,23,-0.001231267,0.016701424,-0.261688207,-0.063286534,0.391304348
Ridge,20,model,0.001,15,TRUE,high,18,0.006173373,0.026092649,0.839826604,-0.082208589,0.611111111
Ridge,20,model,0.001,15,TRUE,low,11,0.000104902,0.015968646,0.023318595,-0.047148093,0.545454545
Ridge,20,model,0.001,15,TRUE,mid,22,-0.000879036,0.017068894,-0.182804266,-0.069202277,0.409090909
Ridge,20,model,0.001,16,TRUE,high,19,0.006433362,0.027096433,0.842773998,-0.088949259,0.578947368
Ridge,20,model,0.001,16,TRUE,low,11,-0.000476222,0.015670201,-0.107874743,-0.042812528,0.545454545
Ridge,20,model,0.001,16,TRUE,mid,21,-0.001869032,0.016287822,-0.407323072,-0.058603972,0.380952381
Ridge,20,model,0.001,17,TRUE,high,19,0.006382121,0.025606837,0.884696573,-0.074955595,0.578947368
Ridge,20,model,0.001,17,TRUE,low,11,0.000310868,0.014526219,0.07596417,-0.034968119,0.545454545
Ridge,20,model,0.001,17,TRUE,mid,21,-0.001960511,0.015708197,-0.443025018,-0.060551865,0.380952381
Ridge,20,model,0.001,18,TRUE,high,20,0.006939682,0.026786085,0.919635166,-0.069665924,0.7
Ridge,20,model,0.001,18,TRUE,low,11,0.000828709,0.015610429,0.188439765,-0.042172698,0.545454545
Ridge,20,model,0.001,18,TRUE,mid,19,-0.001874791,0.015172006,-0.438626676,-0.059076027,0.315789474
Ridge,20,model,0.001,19,TRUE,high,19,0.009276994,0.01956899,1.682767612,-0.06965751,0.736842105
Ridge,20,model,0.001,19,TRUE,low,12,-4.27E-05,0.014202125,-0.010676904,-0.044948671,0.333333333
Ridge,20,model,0.001,19,TRUE,mid,19,-0.005833473,0.018821164,-1.100185702,-0.101358075,0.315789474
XGBoost,20,model,0,0,TRUE,high,20,0.011421821,0.018014189,2.250639385,-0.024956971,0.65
XGBoost,20,model,0,0,TRUE,low,12,-0.001624608,0.016897065,-0.341289259,-0.039837223,0.416666667
XGBoost,20,model,0,0,TRUE,mid,19,0.009278265,0.016398744,2.008359575,-0.024151697,0.736842105
XGBoost,20,model,0,1,TRUE,high,21,0.011329461,0.016889102,2.381156661,-0.019789675,0.666666667
XGBoost,20,model,0,1,TRUE,low,12,0.002544847,0.017173078,0.526015714,-0.02701865,0.583333333
XGBoost,20,model,0,1,TRUE,mid,18,0.009029141,0.017927776,1.787743872,-0.022059561,0.611111111
XGBoost,20,model,0,2,TRUE,high,22,0.010300276,0.018549309,1.971089679,-0.025565024,0.772727273
XGBoost,20,model,0,2,TRUE,low,12,-0.000265636,0.016754857,-0.056277081,-0.028685142,0.5
XGBoost,20,model,0,2,TRUE,mid,17,0.008358822,0.018382109,1.614117049,-0.026122218,0.705882353
XGBoost,20,model,0,3,TRUE,high,22,0.015074864,0.023036296,2.32287599,-0.031785517,0.818181818
XGBoost,20,model,0,3,TRUE,low,12,-0.000512878,0.017599063,-0.103444986,-0.032657874,0.5
XGBoost,20,model,0,3,TRUE,mid,17,0.006118951,0.01370864,1.584411154,-0.019844868,0.647058824
XGBoost,20,model,0,4,TRUE,high,22,0.013897168,0.021235466,2.323003122,-0.028702203,0.772727273
XGBoost,20,model,0,4,TRUE,low,11,0.001306519,0.017514667,0.264788535,-0.034343883,0.454545455
XGBoost,20,model,0,4,TRUE,mid,18,0.006363066,0.013591907,1.6617714,-0.024432105,0.722222222
XGBoost,20,model,0,5,TRUE,high,22,0.013538479,0.019843763,2.421760169,-0.028809342,0.772727273
XGBoost,20,model,0,5,TRUE,low,11,0.000458421,0.017010322,0.095661497,-0.034938786,0.545454545
XGBoost,20,model,0,5,TRUE,mid,18,0.005417528,0.01516119,1.268390937,-0.019435166,0.611111111
XGBoost,20,model,0,6,TRUE,high,22,0.010338278,0.020645966,1.777453524,-0.033609445,0.636363636
XGBoost,20,model,0,6,TRUE,low,11,-0.000140045,0.016765645,-0.029650579,-0.042674777,0.545454545
XGBoost,20,model,0,6,TRUE,mid,18,0.003704734,0.018198974,0.722595796,-0.050357615,0.555555556
XGBoost,20,model,0,7,TRUE,high,20,0.011975422,0.020798811,2.043796243,-0.024444052,0.65
XGBoost,20,model,0,7,TRUE,low,11,0.00163994,0.016011096,0.363573444,-0.02896209,0.545454545
XGBoost,20,model,0,7,TRUE,mid,20,0.006257778,0.015831988,1.403039682,-0.022951772,0.65
XGBoost,20,model,0,8,TRUE,high,18,0.009940676,0.022841088,1.544843151,-0.036934852,0.722222222
XGBoost,20,model,0,8,TRUE,low,11,0.001687657,0.01593996,0.375821971,-0.028763319,0.545454545
XGBoost,20,model,0,8,TRUE,mid,22,0.004829153,0.01706593,1.004445204,-0.02886379,0.681818182
XGBoost,20,model,0,9,TRUE,high,18,0.007573596,0.026020135,1.03318452,-0.061953932,0.611111111
XGBoost,20,model,0,9,TRUE,low,10,0.002357299,0.017125806,0.488594899,-0.025901423,0.6
XGBoost,20,model,0,9,TRUE,mid,23,0.003378143,0.019629769,0.610869019,-0.038064577,0.739130435
XGBoost,20,model,0,10,TRUE,high,16,0.002629888,0.023331536,0.400109825,-0.061288218,0.5625
XGBoost,20,model,0,10,TRUE,low,11,0.011628368,0.010843015,3.806746816,-0.014640597,0.909090909
XGBoost,20,model,0,10,TRUE,mid,24,0.007214024,0.022554751,1.135337049,-0.04088586,0.666666667
XGBoost,20,model,0,11,TRUE,high,18,0.00479623,0.023268527,0.731671895,-0.07138068,0.666666667
XGBoost,20,model,0,11,TRUE,low,10,0.010643078,0.01099259,3.436785958,-0.012653447,0.8
XGBoost,20,model,0,11,TRUE,mid,23,0.007693379,0.019263137,1.417670862,-0.051091457,0.608695652
XGBoost,20,model,0,12,TRUE,high,18,0.007158973,0.023903886,1.063083697,-0.065376792,0.722222222
XGBoost,20,model,0,12,TRUE,low,9,0.009335224,0.011318388,2.927692369,-0.011066969,0.777777778
XGBoost,20,model,0,12,TRUE,mid,24,0.004904794,0.018321386,0.950271543,-0.055174507,0.583333333
XGBoost,20,model,0,13,TRUE,high,17,0.011253113,0.024409128,1.636461088,-0.050991322,0.647058824
XGBoost,20,model,0,13,TRUE,low,9,0.005870107,0.013702807,1.520623651,-0.020626432,0.666666667
XGBoost,20,model,0,13,TRUE,mid,25,0.002396001,0.017568318,0.484107817,-0.079983116,0.56
XGBoost,20,model,0,14,TRUE,high,17,0.01279761,0.023338874,1.946409697,-0.038577158,0.647058824
XGBoost,20,model,0,14,TRUE,low,11,0.00167994,0.011605672,0.513817398,-0.029540274,0.636363636
XGBoost,20,model,0,14,TRUE,mid,23,0.003154214,0.017857554,0.62698109,-0.081563293,0.652173913
XGBoost,20,model,0,15,TRUE,high,18,0.011487805,0.0240856,1.69303082,-0.053863013,0.666666667
XGBoost,20,model,0,15,TRUE,low,11,0.001801572,0.015872966,0.402882903,-0.036869655,0.545454545
XGBoost,20,model,0,15,TRUE,mid,22,0.002185909,0.016953623,0.457672511,-0.066666667,0.636363636
XGBoost,20,model,0,16,TRUE,high,19,0.01355529,0.024386229,1.973101515,-0.027692577,0.631578947
XGBoost,20,model,0,16,TRUE,low,11,0.004374788,0.014923822,1.040548386,-0.023590451,0.636363636
XGBoost,20,model,0,16,TRUE,mid,21,0.003384899,0.015996033,0.751136209,-0.057269196,0.761904762
XGBoost,20,model,0,17,TRUE,high,19,0.0118487,0.023577658,1.783837645,-0.029654655,0.631578947
XGBoost,20,model,0,17,TRUE,low,11,0.001015994,0.014506419,0.248608614,-0.023913036,0.545454545
XGBoost,20,model,0,17,TRUE,mid,21,0.005579775,0.014762597,1.341649894,-0.025332791,0.666666667
XGBoost,20,model,0,18,TRUE,high,20,0.012512408,0.024549407,1.809194062,-0.02751602,0.6
XGBoost,20,model,0,18,TRUE,low,11,0.00490533,0.014885693,1.169726791,-0.024420729,0.636363636
XGBoost,20,model,0,18,TRUE,mid,19,0.001766265,0.015154132,0.413723421,-0.062841486,0.473684211
XGBoost,20,model,0,19,TRUE,high,19,0.010477988,0.018912306,1.966611871,-0.02348815,0.578947368
XGBoost,20,model,0,19,TRUE,low,12,0.006399454,0.013934697,1.630161551,-0.014601976,0.583333333
XGBoost,20,model,0,19,TRUE,mid,19,0.003782082,0.019926697,0.673722188,-0.073093656,0.578947368
XGBoost,20,model,0.0005,0,TRUE,high,20,0.011597804,0.017869461,2.303825619,-0.021421252,0.65
XGBoost,20,model,0.0005,0,TRUE,low,12,-0.00199543,0.016545618,-0.428093715,-0.035295744,0.333333333
XGBoost,20,model,0.0005,0,TRUE,mid,19,0.006032061,0.012758531,1.678225529,-0.011623307,0.526315789
XGBoost,20,model,0.0005,1,TRUE,high,21,0.010978963,0.016831828,2.315342809,-0.019789675,0.619047619
XGBoost,20,model,0.0005,1,TRUE,low,12,0.004673173,0.010119322,1.639252048,-0.010927041,0.416666667
XGBoost,20,model,0.0005,1,TRUE,mid,18,0.008431247,0.016854343,1.775682233,-0.022059561,0.555555556
XGBoost,20,model,0.0005,2,TRUE,high,22,0.009654411,0.018556766,1.846752756,-0.02894941,0.636363636
XGBoost,20,model,0.0005,2,TRUE,low,12,0.00077053,0.014279691,0.191538486,-0.028588006,0.416666667
XGBoost,20,model,0.0005,2,TRUE,mid,17,0.007800078,0.018500222,1.496605259,-0.026219601,0.647058824
XGBoost,20,model,0.0005,3,TRUE,high,22,0.013362782,0.023470204,2.020995241,-0.031785517,0.681818182
XGBoost,20,model,0.0005,3,TRUE,low,12,0.003770321,0.010858596,1.232508579,-0.014448911,0.416666667
XGBoost,20,model,0.0005,3,TRUE,mid,17,0.005605774,0.013777057,1.444323409,-0.019844868,0.588235294
XGBoost,20,model,0.0005,4,TRUE,high,22,0.012942713,0.021610408,2.125923526,-0.028799328,0.636363636
XGBoost,20,model,0.0005,4,TRUE,low,11,-0.000605,0.015543381,-0.138164091,-0.031779803,0.363636364
XGBoost,20,model,0.0005,4,TRUE,mid,18,0.005093025,0.013738711,1.315876414,-0.024432105,0.555555556
XGBoost,20,model,0.0005,5,TRUE,high,22,0.012638025,0.01975213,2.271174728,-0.026692593,0.636363636
XGBoost,20,model,0.0005,5,TRUE,low,11,-0.000278826,0.015774104,-0.062744216,-0.03055233,0.363636364
XGBoost,20,model,0.0005,5,TRUE,mid,18,0.004024084,0.01462598,0.976623841,-0.019435166,0.5
XGBoost,20,model,0.0005,6,TRUE,high,22,0.008999346,0.02070617,1.542753126,-0.033706079,0.545454545
XGBoost,20,model,0.0005,6,TRUE,low,11,0.003625467,0.01103241,1.166483997,-0.017285883,0.454545455
XGBoost,20,model,0.0005,6,TRUE,mid,18,0.002985526,0.017721401,0.598009478,-0.063408704,0.444444444
XGBoost,20,model,0.0005,7,TRUE,high,20,0.011535425,0.02096151,1.953423069,-0.024444052,0.6
XGBoost,20,model,0.0005,7,TRUE,low,11,0.004369976,0.011010905,1.408773858,-0.011082705,0.454545455
XGBoost,20,model,0.0005,7,TRUE,mid,20,0.003784661,0.014253111,0.94254606,-0.022951772,0.55
XGBoost,20,model,0.0005,8,TRUE,high,18,0.009940676,0.022841088,1.544843151,-0.036934852,0.722222222
XGBoost,20,model,0.0005,8,TRUE,low,11,0.005008837,0.013340996,1.332704679,-0.016336729,0.545454545
XGBoost,20,model,0.0005,8,TRUE,mid,22,0.003431452,0.016930581,0.719434674,-0.02886379,0.545454545
XGBoost,20,model,0.0005,9,TRUE,high,18,0.007573596,0.026020135,1.03318452,-0.061953932,0.611111111
XGBoost,20,model,0.0005,9,TRUE,low,10,0.004397963,0.013956101,1.118594781,-0.019910306,0.5
XGBoost,20,model,0.0005,9,TRUE,mid,23,0.003229211,0.019016363,0.602773666,-0.038064577,0.652173913
XGBoost,20,model,0.0005,10,TRUE,high,16,0.005127781,0.020424585,0.891171913,-0.048018565,0.5625
XGBoost,20,model,0.0005,10,TRUE,low,11,0.00653066,0.008614763,2.690908959,-0.00019998,0.454545455
XGBoost,20,model,0.0005,10,TRUE,mid,24,0.007218191,0.022550345,1.136214777,-0.04088586,0.666666667
XGBoost,20,model,0.0005,11,TRUE,high,18,0.003731804,0.023014506,0.575575729,-0.07138068,0.611111111
XGBoost,20,model,0.0005,11,TRUE,low,10,0.007262237,0.009014251,2.859736715,-0.00439644,0.5
XGBoost,20,model,0.0005,11,TRUE,mid,23,0.007689032,0.019266596,1.416615338,-0.051091457,0.608695652
XGBoost,20,model,0.0005,12,TRUE,high,18,0.006513016,0.023935979,0.965864552,-0.065376792,0.666666667
XGBoost,20,model,0.0005,12,TRUE,low,9,0.007938288,0.010275379,2.74229571,-0.007836687,0.555555556
XGBoost,20,model,0.0005,12,TRUE,mid,24,0.005294509,0.018102953,1.038153361,-0.054233048,0.583333333
XGBoost,20,model,0.0005,13,TRUE,high,17,0.011253113,0.024409128,1.636461088,-0.050991322,0.647058824
XGBoost,20,model,0.0005,13,TRUE,low,9,0.004632428,0.008834848,1.861207953,-0.008900564,0.444444444
XGBoost,20,model,0.0005,13,TRUE,mid,25,0.00391949,0.016107181,0.863764473,-0.054086989,0.56
XGBoost,20,model,0.0005,14,TRUE,high,17,0.01279761,0.023338874,1.946409697,-0.038577158,0.647058824
XGBoost,20,model,0.0005,14,TRUE,low,11,0.00273712,0.009558037,1.016506953,-0.02042186,0.545454545
XGBoost,20,model,0.0005,14,TRUE,mid,23,0.005969474,0.014021946,1.511168961,-0.027398429,0.652173913
XGBoost,20,model,0.0005,15,TRUE,high,18,0.010680114,0.02422067,1.565218574,-0.053863013,0.611111111
XGBoost,20,model,0.0005,15,TRUE,low,11,0.005508156,0.01158786,1.687284111,-0.008519702,0.545454545
XGBoost,20,model,0.0005,15,TRUE,mid,22,0.00459775,0.013810725,1.1817187,-0.030784286,0.636363636
XGBoost,20,model,0.0005,16,TRUE,high,19,0.011818358,0.024100097,1.740698776,-0.027692577,0.578947368
XGBoost,20,model,0.0005,16,TRUE,low,11,0.004126438,0.010684843,1.370857856,-0.01441982,0.545454545
XGBoost,20,model,0.0005,16,TRUE,mid,21,0.005337529,0.012608688,1.50264236,-0.024447527,0.714285714
XGBoost,20,model,0.0005,17,TRUE,high,19,0.011853964,0.023577477,1.784643757,-0.029654655,0.631578947
XGBoost,20,model,0.0005,17,TRUE,low,11,0.002518769,0.012637514,0.707476327,-0.018627384,0.454545455
XGBoost,20,model,0.0005,17,TRUE,mid,21,0.006395262,0.009688717,2.343027341,-0.003806473,0.571428571
XGBoost,20,model,0.0005,18,TRUE,high,20,0.013897491,0.022869325,2.157090422,-0.021407946,0.6
XGBoost,20,model,0.0005,18,TRUE,low,11,0.003308278,0.014334829,0.819209009,-0.024420729,0.545454545
XGBoost,20,model,0.0005,18,TRUE,mid,19,0.00281357,0.014240732,0.701310967,-0.044101988,0.473684211
XGBoost,20,model,0.0005,19,TRUE,high,19,0.010472724,0.01890936,1.965930367,-0.023585796,0.578947368
XGBoost,20,model,0.0005,19,TRUE,low,12,0.005728919,0.013594481,1.495875126,-0.008001014,0.416666667
XGBoost,20,model,0.0005,19,TRUE,mid,19,0.008462055,0.014461953,2.076988759,-0.00811299,0.578947368
XGBoost,20,model,0.001,0,TRUE,high,20,0.011452383,0.017956376,2.263927114,-0.021421252,0.6
XGBoost,20,model,0.001,0,TRUE,low,12,0.002684457,0.012860109,0.74096401,-0.01931946,0.333333333
XGBoost,20,model,0.001,0,TRUE,mid,19,0.005559187,0.012813988,1.539969892,-0.011623307,0.473684211
XGBoost,20,model,0.001,1,TRUE,high,21,0.010662178,0.016981242,2.228752107,-0.019887691,0.571428571
XGBoost,20,model,0.001,1,TRUE,low,12,0.00466484,0.0101065,1.638404902,-0.010927041,0.416666667
XGBoost,20,model,0.001,1,TRUE,mid,18,0.007382495,0.015034889,1.742963093,-0.014290505,0.444444444
XGBoost,20,model,0.001,2,TRUE,high,22,0.009658956,0.018554274,1.847870292,-0.02894941,0.636363636
XGBoost,20,model,0.001,2,TRUE,low,12,0.000449698,0.014248603,0.112029903,-0.028588006,0.333333333
XGBoost,20,model,0.001,2,TRUE,mid,17,0.00884092,0.016790762,1.86901316,-0.014535149,0.588235294
XGBoost,20,model,0.001,3,TRUE,high,22,0.013367328,0.023467482,2.02191719,-0.031785517,0.681818182
XGBoost,20,model,0.001,3,TRUE,low,12,0.004402128,0.010352375,1.509412579,-0.014448911,0.416666667
XGBoost,20,model,0.001,3,TRUE,mid,17,0.007092962,0.011955626,2.105913751,-0.012144176,0.588235294
XGBoost,20,model,0.001,4,TRUE,high,22,0.011023306,0.021436115,1.825370658,-0.023657517,0.545454545
XGBoost,20,model,0.001,4,TRUE,low,11,0.001165163,0.014766291,0.280091837,-0.031779803,0.363636364
XGBoost,20,model,0.001,4,TRUE,mid,18,0.005682861,0.011601684,1.738726595,-0.015729682,0.5
XGBoost,20,model,0.001,5,TRUE,high,22,0.01264257,0.01974907,2.272343581,-0.026692593,0.636363636
XGBoost,20,model,0.001,5,TRUE,low,11,0.003153026,0.011709006,0.95585669,-0.014937691,0.363636364
XGBoost,20,model,0.001,5,TRUE,mid,18,0.00435714,0.013329855,1.160276154,-0.017518529,0.444444444
XGBoost,20,model,0.001,6,TRUE,high,22,0.009003891,0.020705148,1.543608517,-0.033706079,0.545454545
XGBoost,20,model,0.001,6,TRUE,low,11,0.005675937,0.00868328,2.320272983,-1.00E-04,0.454545455
XGBoost,20,model,0.001,6,TRUE,mid,18,0.003412746,0.014913094,0.812309362,-0.033858408,0.388888889
XGBoost,20,model,0.001,7,TRUE,high,20,0.010637864,0.020508998,1.841175769,-0.024444052,0.55
XGBoost,20,model,0.001,7,TRUE,low,11,0.00507501,0.008651993,2.082121214,-1.00E-04,0.363636364
XGBoost,20,model,0.001,7,TRUE,mid,20,0.002801516,0.011278229,0.881733695,-0.019230769,0.45
XGBoost,20,model,0.001,8,TRUE,high,18,0.008198764,0.022297096,1.305224938,-0.036934852,0.666666667
XGBoost,20,model,0.001,8,TRUE,low,11,0.005465893,0.009131858,2.124649232,-1.00E-04,0.363636364
XGBoost,20,model,0.001,8,TRUE,mid,22,0.003095403,0.014040802,0.782547221,-0.022428066,0.454545455
XGBoost,20,model,0.001,9,TRUE,high,18,0.007573596,0.026020135,1.03318452,-0.061953932,0.611111111
XGBoost,20,model,0.001,9,TRUE,low,10,0.006584975,0.009646426,2.423109113,-1.00E-04,0.4
